"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/16/2020 14:11:01:084 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1980","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","30","0","0.10428218399774236","78","271","683","834","2","15","15","15","5"
"1979","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","36","0","0.02671995200158994","82","273","711","874","2","19","19","17","3"
"1957","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","26","0","0.0071708679990869495","191","262","1355","1630","17","21","21","5","3"
"1958","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","47","0","0.008982437999061066","192","270","1798","2070","5","37","37","10","5"
"1961","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","36","0","0.013456120000107319","439","264","3649","4154","2","23","23","13","0"
"1959","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","24","0","0.02650750799945012","260","302","2672","3019","11","23","23","1","1"
"1960","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","24","0","0.03136454799909094","483","277","3211","3774","11","22","22","2","1"
"1962","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","38","0","0.022488181998483903","683","241","3964","4742","14","33","33","5","2"
"1963","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","21","0","0.027449686000903473","814","337","5020","5958","32","20","20","1","0"
"1964","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","32","0","0.028195825998944546","846","281","5174","6117","10","25","25","7","1"
"1993","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","24","0","0.016159276000709877","84","307","697","882","10","18","18","6","4"
"1994","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","32","0","0.47994959399870396","96","300","717","895","1","22","22","10","7"
"1995","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","24","0","0.07508501199907469","121","333","729","955","13","20","20","4","5"
"1996","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","23","0","0.09237167599963225","78","276","760","926","19","17","17","6","6"
"1966","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","39","0","0.016381439999947567","960","253","6174","7215","3","28","28","11","0"
"1967","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","47","0","0.011570125999433856","1059","249","6284","7440","13","40","40","7","2"
"1965","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","34","0","0.011300963998452263","1001","303","5854","6951","5","31","31","3","0"
"1968","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","46","0","0.025026466000314773","1107","233","6749","7964","15","41","41","5","1"
"1997","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","22","0","0.09920036199985294","101","306","705","903","2","16","16","6","4"
"1998","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","32","0","0.12075595400008421","71","278","740","893","2","24","24","8","5"
"2000","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","22","0","0.14410612399841494","61","282","730","866","9","20","20","2","9"
"1999","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","13","0","0.012597620000234011","110","323","822","1006","3","13","13","0","2"
"2002","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","41","0","0.11479677999860716","60","255","669","806","2","27","27","14","5"
"2001","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","24","0","0.007566583998191767","71","267","733","874","6","18","18","6","2"
"2004","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","27","0","0.05234774999866332","128","313","694","933","7","21","21","6","7"
"2003","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","21","0","0.02865797399952985","120","322","790","994","5","14","14","7","3"
"1982","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","40","0","0.012111825999735704","208","298","1982","2270","4","30","30","10","2"
"1981","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","53","0","0.0020347559973881157","112","220","1140","1333","4","35","35","18","5"
"1983","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","52","0","0.010130589998821105","274","213","2154","2523","5","40","40","12","0"
"1984","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","21","0","0.025627329998503257","553","306","3128","3810","38","20","20","1","0"
"1985","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","40","0","0.02860207999848341","457","273","3534","4085","4","37","37","3","1"
"1987","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","34","0","3.089079984497367E-4","531","246","4785","5411","18","30","30","4","1"
"1986","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","43","0","0.015409955999269975","505","265","4029","4620","4","35","35","8","0"
"1988","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","51","0","0.012443693997725047","585","254","4932","5601","2","38","38","13","1"
"2018","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","24","0","0.09064987200137153","94","296","720","917","10","23","23","1","1"
"2019","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","33","0","0.022483619998351134","81","265","731","893","2","25","25","8","6"
"2020","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","23","0","0.07813406799908584","67","292","747","887","10","16","16","7","4"
"2017","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","7","0","0.014139965999472315","85","337","827","1013","44","7","7","0","4"
"1989","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","34","0","0.02870116799906164","756","280","5756","6644","47","31","31","3","1"
"1991","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","47","0","0.021989442000313275","792","238","6415","7294","2","35","35","12","0"
"1990","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.015189247998597555","727","278","6359","7167","4","31","31","8","0"
"1992","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","44","0","0.019753061999036037","1032","257","7027","8151","4","40","40","4","1"
"2021","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","30","0","0.0058448719991091025","67","277","746","888","11","15","15","15","2"
"2022","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","24","0","0.006946917999808733","91","292","739","920","9","21","21","3","4"
"2023","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","24","0","0.14272828199891618","67","293","749","884","1","17","17","7","7"
"2024","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","17","0","0.10431368200096625","91","297","727","895","6","15","15","2","2"
"2025","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","12","0","0.21565590599975382","77","306","738","901","17","12","12","0","2"
"2026","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","25","0","0.05689491599809826","102","308","685","878","12","21","21","4","8"
"2027","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","21","0","0.007704403998627818","91","302","719","899","8","17","17","4","5"
"2028","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","21","0","0.025089433998884303","65","305","749","916","35","19","19","2","1"
"2005","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","17","0","0.022266379998919117","204","320","1510","1817","23","17","17","0","3"
"2006","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","33","0","0.021995427999296435","200","284","1980","2266","8","27","27","6","3"
"2007","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","30","0","0.010739368000051819","357","270","2455","2903","14","29","29","1","2"
"2008","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","52","0","0.013063031999573038","371","247","2773","3239","9","39","39","13","3"
"2012","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","47","0","0.019040433999794715","532","234","5065","5680","0","37","37","10","1"
"2009","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","43","0","0.011144129999534291","335","246","3448","3864","5","35","35","8","3"
