"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 23:18:36:796 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","startingFund","increaseChance","reduceWindows","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1965","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","66","5299.962434611998","0.03756538799728926","74","209","1016","1188","8","55","55","11","6"
"1966","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","69","5299.994063787996","0.005936211999977736","79","224","1152","1328","2","58","58","11","6"
"1967","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","54","5299.9215938680045","0.07840613200110669","94","260","1383","1570","8","43","43","11","4"
"1969","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","61","5299.8673139160055","0.13268608399625137","98","189","1539","1724","6","54","54","7","3"
"1968","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","62","5299.8981342520065","0.10186574800083115","109","226","1431","1631","1","56","56","6","10"
"1970","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","34","2424.1492825040023","2875.850717495996","11","269","368","443","4","24","24","10","12"
"1971","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","47","3072.5753228840017","2227.424677115992","17","238","465","565","3","36","36","11","14"
"1972","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","52","3927.2372831160046","1372.7627168839997","30","246","612","720","5","43","43","9","7"
"1973","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","50","4435.286190072002","864.7138099279925","31","214","709","811","4","39","39","11","7"
"1974","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","50","5299.1834094200085","0.8165905799935902","32","216","937","1041","3","40","40","10","4"
"1975","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","57","5299.852391192003","0.14760880799017073","57","241","966","1117","3","47","47","10","6"
"1976","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","58","5299.7466176080015","0.25338239199401347","40","222","1087","1225","10","47","47","11","6"
"1978","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","67","5299.814984708006","0.18501529200008537","31","179","1312","1429","1","60","60","7","8"
"1980","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","65","5299.966195660006","0.033804339988545706","110","211","1494","1693","1","59","59","6","7"
"1977","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","61","5299.686602852012","0.3133971479987512","81","202","1177","1346","7","52","52","9","7"
"1979","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","61","5299.9941631039965","0.005836895989223656","96","242","1456","1639","1","50","50","11","9"
"1981","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","41","2443.7964491039997","2856.2035508960025","12","247","329","422","3","35","35","6","11"
"1982","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","46","3093.3463858960044","2206.653614103992","36","267","442","579","9","41","41","5","12"
"1983","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","43","3752.0546481360034","1547.945351863995","36","216","580","690","2","34","34","9","8"
"1984","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","57","4302.62100334801","997.3789966519962","31","212","674","794","9","47","47","10","10"
"1986","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","54","5299.655762768005","0.3442372319942235","53","203","960","1094","0","47","47","7","4"
"1985","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","53","5298.9343879360085","1.065612063999417","44","211","874","999","4","49","49","4","8"
"1987","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","51","5299.875092984004","0.12490701599211818","48","235","1152","1283","2","45","45","6","4"
"1988","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","64","5299.409281992004","0.5907180079941652","58","201","1135","1275","5","56","56","8","7"
"1991","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","70","5299.993360939997","0.006639060000160235","95","180","1460","1641","1","63","63","7","6"
"1989","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","52","5299.9873723600085","0.012627639997411677","91","201","1390","1553","8","44","44","8","2"
"1992","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","28","2734.6141605639987","2565.3858394360104","14","292","388","484","4","20","20","8","8"
"1990","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","56","5299.993849320001","0.006150679986840046","98","199","1443","1636","7","50","50","6","3"
"1994","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","50","3651.705065708002","1648.2949342920012","28","253","588","690","2","36","36","14","9"
"1993","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","43","3130.6510381760013","2169.348961823994","19","229","445","539","2","35","35","8","11"
"1995","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","40","4585.581055812004","714.4189441879895","43","254","730","860","5","35","35","5","9"
"1996","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","64","5165.110379756001","134.88962024399424","44","246","828","963","2","53","53","11","7"
"1998","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","51","5299.93314633199","0.06685366800093728","49","233","1175","1319","3","46","46","5","6"
"1999","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","53","5299.8629212600035","0.13707874000047227","98","212","1234","1415","4","49","49","4","3"
"1997","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","51","5299.839452800003","0.1605471999961381","69","244","1001","1158","1","44","44","7","7"
"2000","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","67","5299.959210144002","0.04078985599678697","87","216","1215","1374","1","47","47","20","2"
"2001","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","56","5299.937749891999","0.06225010800379405","114","216","1466","1673","3","49","49","7","4"
"2003","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","41","2458.7556683600023","2841.2443316400036","19","286","361","462","5","30","30","11","13"
"2004","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","35","3342.0108592800043","1957.9891407199916","29","305","487","607","5","24","24","11","10"
"2002","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","60","5299.950610112003","0.049389887993045","127","187","1470","1691","1","55","55","5","3"
"2005","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","51","3726.054249808005","1573.9457501919921","18","232","572","675","5","43","43","8","9"
"2006","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","66","4286.171745283999","1013.8282547159981","35","190","668","785","2","51","51","15","12"
"2007","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","49","5299.812778568003","0.18722143198925778","34","232","932","1047","6","44","44","5","10"
"2008","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","60","5299.986339312006","0.013660687992066212","75","216","893","1060","6","50","50","10","9"
"2011","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","73","5299.971360315994","0.02863968398713368","58","169","1149","1299","1","62","62","11","5"
"2010","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","60","5299.9841998400025","0.015800159994611374","75","232","1172","1344","7","50","50","10","10"
"2009","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","66","5299.964951288004","0.03504871199983528","55","203","1007","1153","2","55","55","11","5"
"2012","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","62","5299.973299896003","0.026700103982327583","86","209","1406","1573","0","51","51","11","6"
"2013","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","64","5299.956627104008","0.04337289600462668","113","199","1464","1657","1","57","57","7","5"
"2014","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","39","2344.990395372002","2955.009604627993","15","274","342","443","10","22","22","17","14"
"2016","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","51","4188.877054680004","1111.1229453199867","27","250","616","742","1","45","45","6","10"
"2015","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","40","3385.456870084006","1914.5431299159957","22","286","545","627","4","29","29","11","15"
"2017","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","59","4311.970037504","988.029962495989","35","240","709","832","0","42","42","17","8"
